27/10/2008,00:00:01,2,1.2624,1.2623,1.2623,1.2624
27/10/2008,00:00:11,0,1.2623,1.2623,1.2623,1.2623
27/10/2008,00:00:21,2,1.2624,1.2623,1.2623,1.2624
27/10/2008,00:00:31,1,1.2623,1.2624,1.2623,1.2624
27/10/2008,00:00:41,0,1.2624,1.2624,1.2624,1.2624
27/10/2008,00:00:51,1,1.2624,1.2623,1.2623,1.2624
27/10/2008,00:01:01,45,1.2627,1.2638,1.2627,1.2642
27/10/2008,00:01:11,50,1.2641,1.2651,1.2637,1.2651
27/10/2008,00:01:21,59,1.2652,1.2654,1.2643,1.2656
27/10/2008,00:01:31,44,1.2654,1.265,1.2647,1.2656
27/10/2008,00:01:41,41,1.2652,1.2651,1.2646,1.2653
27/10/2008,00:01:51,18,1.2651,1.2652,1.2648,1.2653
27/10/2008,00:02:01,34,1.2651,1.2654,1.2644,1.2655
27/10/2008,00:02:11,42,1.2648,1.265,1.2647,1.2657
27/10/2008,00:02:21,38,1.2654,1.2653,1.265,1.2657
27/10/2008,00:02:31,28,1.2654,1.2661,1.2654,1.2662
27/10/2008,00:02:41,43,1.2659,1.2661,1.2656,1.2663
27/10/2008,00:02:51,25,1.2661,1.266,1.2656,1.2662
27/10/2008,00:03:01,26,1.2659,1.2655,1.2651,1.266
27/10/2008,00:03:11,18,1.2657,1.2655,1.2651,1.2658
27/10/2008,00:03:21,36,1.2655,1.2655,1.2651,1.2659
27/10/2008,00:03:31,27,1.2656,1.2654,1.2651,1.2657
27/10/2008,00:03:41,57,1.2654,1.2653,1.2647,1.2657
27/10/2008,00:03:51,33,1.265,1.2655,1.2649,1.2657
27/10/2008,00:04:01,64,1.2655,1.2666,1.2652,1.2667
27/10/2008,00:04:11,41,1.2664,1.2666,1.2662,1.267
27/10/2008,00:04:21,50,1.2666,1.2664,1.2659,1.2668
27/10/2008,00:04:31,48,1.2665,1.2664,1.2658,1.2668
27/10/2008,00:04:41,22,1.2665,1.2665,1.266,1.2667
27/10/2008,00:04:51,34,1.2662,1.2663,1.2658,1.2668
27/10/2008,00:05:01,42,1.2663,1.2659,1.2657,1.2666
27/10/2008,00:05:11,45,1.2659,1.2663,1.2656,1.267
27/10/2008,00:05:21,22,1.2664,1.266,1.2658,1.2666
27/10/2008,00:05:31,29,1.2661,1.2661,1.2659,1.2666
27/10/2008,00:05:41,22,1.2662,1.2661,1.266,1.2666
27/10/2008,00:05:51,11,1.2664,1.2665,1.2661,1.2667
27/10/2008,00:06:01,32,1.2662,1.2667,1.2659,1.2671
27/10/2008,00:06:11,29,1.2671,1.2681,1.2666,1.2681
27/10/2008,00:06:21,33,1.2682,1.2685,1.2678,1.2686
27/10/2008,00:06:31,13,1.2685,1.2683,1.2681,1.2686
27/10/2008,00:06:41,28,1.2683,1.2674,1.2674,1.2686
27/10/2008,00:06:51,37,1.2674,1.2676,1.2661,1.2679
27/10/2008,00:07:01,26,1.2681,1.2681,1.2675,1.2682
27/10/2008,00:07:11,48,1.2682,1.2678,1.267,1.2683
27/10/2008,00:07:21,43,1.2678,1.2676,1.2673,1.2682
27/10/2008,00:07:31,38,1.2675,1.2676,1.2674,1.268
27/10/2008,00:07:41,38,1.2677,1.2669,1.2667,1.2681
27/10/2008,00:07:51,36,1.2671,1.2669,1.2668,1.2674
27/10/2008,00:08:01,31,1.267,1.2667,1.2663,1.2676
27/10/2008,00:08:11,36,1.2666,1.2664,1.2663,1.2668
27/10/2008,00:08:21,52,1.2663,1.2661,1.2658,1.2667
27/10/2008,00:08:31,52,1.2654,1.2657,1.2651,1.2661
27/10/2008,00:08:41,28,1.2658,1.2651,1.2648,1.266
27/10/2008,00:08:51,38,1.2653,1.2651,1.2646,1.2654
27/10/2008,00:09:01,49,1.2648,1.2651,1.2644,1.2654
27/10/2008,00:09:11,51,1.2649,1.265,1.2644,1.2654
27/10/2008,00:09:21,19,1.265,1.265,1.2648,1.2652
27/10/2008,00:09:31,43,1.2648,1.2651,1.2647,1.2655
27/10/2008,00:09:41,19,1.2652,1.2653,1.2648,1.2656
27/10/2008,00:09:51,29,1.2653,1.2654,1.2652,1.2657
27/10/2008,00:10:01,35,1.2654,1.2657,1.2651,1.2659
27/10/2008,00:10:11,38,1.2657,1.2658,1.2653,1.266
27/10/2008,00:10:21,47,1.2658,1.266,1.2651,1.2662
27/10/2008,00:10:31,22,1.266,1.2659,1.2656,1.2661
27/10/2008,00:10:41,37,1.2659,1.2662,1.2658,1.2667
27/10/2008,00:10:51,35,1.2661,1.2656,1.2655,1.2664
27/10/2008,00:11:01,35,1.2659,1.2662,1.2653,1.2663
27/10/2008,00:11:11,33,1.2662,1.266,1.2656,1.2665
27/10/2008,00:11:21,41,1.2658,1.2658,1.2655,1.2662
27/10/2008,00:11:31,57,1.2658,1.2653,1.2652,1.2663
27/10/2008,00:11:41,56,1.2658,1.2655,1.2649,1.2659
27/10/2008,00:11:51,42,1.2654,1.2649,1.2648,1.2659
27/10/2008,00:12:01,59,1.2652,1.2648,1.2647,1.2657
27/10/2008,00:12:11,43,1.2649,1.2651,1.2647,1.2654
27/10/2008,00:12:21,19,1.2652,1.265,1.2648,1.2652
27/10/2008,00:12:31,48,1.2648,1.2643,1.2637,1.2652
27/10/2008,00:12:41,43,1.2639,1.2642,1.2635,1.2644
27/10/2008,00:12:51,40,1.264,1.2641,1.2638,1.2647
27/10/2008,00:13:01,28,1.2643,1.2644,1.2638,1.2645
27/10/2008,00:13:11,36,1.264,1.2642,1.2638,1.2645
27/10/2008,00:13:21,47,1.2639,1.2644,1.2637,1.2648
27/10/2008,00:13:31,23,1.2642,1.2641,1.2637,1.2645
27/10/2008,00:13:41,16,1.2642,1.2642,1.2638,1.2645
27/10/2008,00:13:51,25,1.2641,1.2639,1.2638,1.2648
27/10/2008,00:14:01,54,1.2643,1.2644,1.2639,1.2649
27/10/2008,00:14:11,28,1.2644,1.2644,1.264,1.2653
27/10/2008,00:14:21,40,1.2643,1.2643,1.2636,1.2645
27/10/2008,00:14:31,24,1.264,1.2645,1.2639,1.2648
27/10/2008,00:14:41,27,1.2644,1.2644,1.2643,1.2648
27/10/2008,00:14:51,19,1.2647,1.2651,1.2643,1.2652
27/10/2008,00:15:01,46,1.2649,1.2648,1.2642,1.2653
27/10/2008,00:15:11,12,1.2651,1.2649,1.2647,1.2652
27/10/2008,00:15:21,22,1.2649,1.2649,1.2648,1.2653
27/10/2008,00:15:31,19,1.265,1.2652,1.2648,1.2652
27/10/2008,00:15:41,7,1.2649,1.2651,1.2648,1.2653
27/10/2008,00:15:51,44,1.2651,1.2655,1.2643,1.2655
27/10/2008,00:16:01,48,1.2653,1.265,1.2647,1.2658
27/10/2008,00:16:11,38,1.2652,1.2654,1.2647,1.2655
27/10/2008,00:16:21,37,1.2653,1.2652,1.265,1.2659
27/10/2008,00:16:31,52,1.2653,1.2649,1.2646,1.2658
27/10/2008,00:16:41,41,1.2651,1.2656,1.2647,1.2657
27/10/2008,00:16:51,36,1.2655,1.265,1.265,1.2658
27/10/2008,00:17:01,58,1.2652,1.2653,1.2646,1.2655
27/10/2008,00:17:11,13,1.2651,1.2652,1.265,1.2654
27/10/2008,00:17:21,53,1.2651,1.2652,1.2648,1.2656
27/10/2008,00:17:31,33,1.2654,1.2652,1.2648,1.2655
27/10/2008,00:17:41,3,1.2652,1.2652,1.2651,1.2653
